ReinChange = 0, LukeChange = 0, BradleyChange = 0, AdamChange = 0, ThomasChange = 0, MossChange = 0, AaronChange = 0, AlexChange = 0, Team1Perf = 1000, Team2Perf = 1000, DateOfMatch = 13/10/2022 23:53:40
ReinChange = 0, AdamChange = 0, BradleyChange = 0, TomChange = 0, LukeChange = 0, MossChange = 0, ThomasChange = 0, JeftaChange = 0, Team1Perf = 2000, Team2Perf = 0, DateOfMatch = 13/10/2022 23:53:40
MarlonChange = 0, LuddowChange = 0, ReinChange = 0, MossChange = 0, LukeChange = 0, TomChange = 0, ThomasChange = 0, JackChange = 0, Team1Perf = 800, Team2Perf = 1200, DateOfMatch = 13/10/2022 23:53:40
AlexChange = 0, MossChange = 0, ReinChange = 0, HoekChange = 0, LukeChange = 0, AdamChange = 0, RachelChange = 0, JackChange = 0, Team1Perf = 1400, Team2Perf = 600, DateOfMatch = 13/10/2022 23:53:40
ReinChange = 0, LukeChange = 0, MossChange = 0, RachelChange = 0, AdamChange = 0, ThomasChange = 0, KoenChange = 0, NielsChange = 0, Team1Perf = 1200, Team2Perf = 800, DateOfMatch = 13/10/2022 23:53:40
ReinChange = 0, AlvesChange = 0, AlexChange = 0, MossChange = 0, GarrettChange = 0, GallagherChange = 0, LukeChange = 0, JackChange = 0, Team1Perf = 1800, Team2Perf = 200, DateOfMatch = 13/10/2022 23:53:40
GallagherChange = 0, JackChange = 0, LuddowChange = 0, ReinChange = 0, LukeChange = 0, GarrettChange = 0, AlvesChange = 0, AlexChange = 0, Team1Perf = 1400, Team2Perf = 600, DateOfMatch = 13/10/2022 23:53:40
ReinChange = 0, RikChange = 0, LukeChange = 0, RachelChange = 0, AlvesChange = 0, AaronChange = 0, JackChange = 0, AlexChange = 0, Team1Perf = 1400, Team2Perf = 600, DateOfMatch = 13/10/2022 23:53:40
LukeChange = 0, AaronChange = 0, AlexChange = 0, RikChange = 0, ReinChange = 0, JackChange = 0, RachelChange = 0, AlvesChange = 0, Team1Perf = 1400, Team2Perf = 600, DateOfMatch = 13/10/2022 23:53:40
ReinChange = 24.8, BradleyChange = 24.8, ThomasChange = 24.8, HoekChange = 24.8, JackChange = -24.8, WesselChange = -24.8, TomChange = -24.8, NielsChange = -24.8, Team1Perf = 1200, Team2Perf = 800, DateOfMatch = 13/10/2022 23:55:48
ReinChange = -130.3744076811139, JackChange = 127.74058126331363, AlexChange = 1.5214028376113422, AaronChange = 1.5214028376113422, MossChange = -38.08194102154084, AdamChange = -38.08194102154084, HoekChange = 98.89020168496896, LukeChange = -38.08194102154084, Team1Perf = 1406, Team2Perf = 600, DateOfMatch = 13/10/2022 23:55:48
AronChange = -525.8742799421527, ReinChange = 1035.7706566665051, LukeChange = 131.15708986711064, ThomasChange = -840.9483997361799, JackChange = 1325.1430525185644, AdamChange = -702.7535397451026, MossChange = -702.7535397451026, AlexChange = -84.94823007907834, Team1Perf = 2007, Team2Perf = -30, DateOfMatch = 13/10/2022 23:55:48
ReinChange = -4833.904637249178, MossChange = 3455.316292918741, AaronChange = -502.80265083250674, AronChange = 2614.5737843290353, LukeChange = 1451.5483970252246, AdamChange = -2934.6521939857803, AlexChange = 525.9233322555161, KoenChange = 1243.7614421616381, Team1Perf = 1418, Team2Perf = 317, DateOfMatch = 13/10/2022 23:55:48
LukeChange = -12309.447337442194, ReinChange = 22493.462602422005, KoenChange = -12745.206683152108, LuddowChange = -2689.4538371888457, JackChange = 8701.846044889206, NielsChange = -1389.2592299819864, TomChange = -1389.2592299819864, ThomasChange = -7129.7127055335095, Team1Perf = 1541, Team2Perf = 322, DateOfMatch = 13/10/2022 23:55:48
ReinChange = 768047.4017773356, LukeChange = -555648.6785686123, BradleyChange = -64757.22310780983, AdamChange = -241445.72114228873, ThomasChange = 432051.0357258234, MossChange = -263353.46991169394, AaronChange = -59086.16020093675, AlexChange = -115139.67659007675, Team1Perf = -321, Team2Perf = 2045, DateOfMatch = 13/10/2022 23:55:48
ReinChange = 950438888.8583182, AdamChange = -593345236.4701251, BradleyChange = -358983126.97328573, TomChange = -235162733.14826784, LukeChange = 706147273.6777501, MossChange = 260677843.63258335, ThomasChange = -855617449.9734584, JeftaChange = -255965708.443125, Team1Perf = -98735, Team2Perf = 118844, DateOfMatch = 13/10/2022 23:55:48
ReinChange = 24.8, BradleyChange = 24.8, ThomasChange = 24.8, HoekChange = 24.8, JackChange = -24.8, WesselChange = -24.8, TomChange = -24.8, NielsChange = -24.8, Team1Perf = 1200, Team2Perf = 800, DateOfMatch = 13/10/2022 23:56:46
ReinChange = 24.8, BradleyChange = 24.8, ThomasChange = 24.8, HoekChange = 24.8, JackChange = -24.8, WesselChange = -24.8, TomChange = -24.8, NielsChange = -24.8, Team1Perf = 1200, Team2Perf = 800, DateOfMatch = 13/10/2022 23:58:13
ReinChange = -13.037440768111388, JackChange = 12.77405812633136, AlexChange = 0.15214028376113423, AaronChange = 0.15214028376113423, MossChange = -3.808194102154084, AdamChange = -3.808194102154084, HoekChange = 9.889020168496895, LukeChange = -3.808194102154084, Team1Perf = 1406, Team2Perf = 600, DateOfMatch = 13/10/2022 23:58:13
AronChange = 16.041040346783518, ReinChange = -5.083213923933297, LukeChange = 18.785570020284432, ThomasChange = -26.953209159538535, JackChange = -10.171575406270577, AdamChange = 1.6343549305484661, MossChange = 1.6343549305484661, AlexChange = 8.17177465274233, Team1Perf = 1996, Team2Perf = 8, DateOfMatch = 13/10/2022 23:58:13
ReinChange = -0.7780800193922943, MossChange = 6.00875668154974, AaronChange = 4.827394339967607, AronChange = -10.620267547928734, LukeChange = 8.372826888446967, AdamChange = -6.22594819910159, AlexChange = 3.220318034018064, KoenChange = -6.974141850118962, Team1Perf = 1606, Team2Perf = 406, DateOfMatch = 13/10/2022 23:58:13
LukeChange = -6.662244262011209, ReinChange = -0.16560491907861705, KoenChange = 5.585696642106986, LuddowChange = 3.3555812374197984, JackChange = -1.2637812468082585, NielsChange = -2.9122974396583374, TomChange = -2.9122974396583374, ThomasChange = 6.572795518377078, Team1Perf = 1382, Team2Perf = 606, DateOfMatch = 13/10/2022 23:58:13
ReinChange = -0.0083260344400302, LukeChange = 0.017902224201386253, BradleyChange = 0.04226775141402719, AdamChange = -0.043796066294348034, ThomasChange = 0.004866229588260893, MossChange = 0.004866229588260893, AaronChange = 0.005368524137007887, AlexChange = -0.014598688764782678, Team1Perf = 1008, Team2Perf = 1011, DateOfMatch = 13/10/2022 23:58:13
ReinChange = -7.217862543001392, AdamChange = 8.267580772059185, BradleyChange = -36.835083959700015, TomChange = 36.835083959700015, LukeChange = 12.640225570304585, MossChange = -1.7725032331253587, ThomasChange = -1.7725032331253587, JeftaChange = -15.6554615171575, Team1Perf = 2008, Team2Perf = 0, DateOfMatch = 13/10/2022 23:58:13
MarlonChange = -0.8945166906500607, LuddowChange = 0.46457157159567664, ReinChange = -0.47370910768296215, MossChange = 0.7473542673495668, LukeChange = -3.5507721466759214, TomChange = -0.6803382395413088, ThomasChange = 0.14550586626027992, JackChange = 4.536462172715393, Team1Perf = 807, Team2Perf = 1202, DateOfMatch = 13/10/2022 23:58:13
AlexChange = 30.41871479253531, MossChange = 1.8589557902416323, ReinChange = 3.3435749332336404, HoekChange = -7.66245726254423, LukeChange = 9.715082004435436, AdamChange = -0.7298640287596166, RachelChange = -2.6207472847353026, JackChange = -8.654102055292597, Team1Perf = 1403, Team2Perf = 614, DateOfMatch = 13/10/2022 23:58:13
ReinChange = 0.9267148825302189, LukeChange = -3.018832566175362, MossChange = 0.43675318626424176, RachelChange = 2.807931313924896, AdamChange = 0.7762477321147249, ThomasChange = 1.3972459178065049, KoenChange = 0.7252487786450484, NielsChange = -3.711567278948189, Team1Perf = 1195, Team2Perf = 812, DateOfMatch = 13/10/2022 23:58:13
ReinChange = 6.4927526894845915, AlvesChange = 21.063697678676757, AlexChange = -25.14054239067871, MossChange = 3.53674989972819, GarrettChange = -4.512861457897051, GallagherChange = -4.512861457897051, LukeChange = 24.63010254978222, JackChange = -23.592163320462788, Team1Perf = 1803, Team2Perf = 215, DateOfMatch = 13/10/2022 23:58:13
GallagherChange = -2.3776427081052813, JackChange = 12.019959352564275, LuddowChange = -6.119268184919536, ReinChange = -5.3464898898465805, LukeChange = 12.85547248581549, GarrettChange = -18.863042437546365, AlvesChange = -1.9513492176772103, AlexChange = -2.1045042381498993, Team1Perf = 1425, Team2Perf = 591, DateOfMatch = 13/10/2022 23:58:13
ReinChange = 3.1875060195750415, RikChange = 11.167376916478329, LukeChange = -13.008985007373472, RachelChange = 8.180067939542424, AlvesChange = 7.588536485802695, AaronChange = 1.6018497316998208, JackChange = -10.274161028597199, AlexChange = 4.363465539122009, Team1Perf = 1402, Team2Perf = 620, DateOfMatch = 13/10/2022 23:58:13
LukeChange = -7.954606125853977, AaronChange = 5.840660485712658, AlexChange = 0.9171368033860786, RikChange = 6.529140576486608, ReinChange = 2.1221217764238998, JackChange = -11.609466370621625, RachelChange = 3.1816063113849578, AlvesChange = 10.090237158963724, Team1Perf = 1401, Team2Perf = 626, DateOfMatch = 13/10/2022 23:58:13
AlexChange = -4.0152788422705274, KoenChange = 2.8143826273284507, MeesChange = 4.572422796461176, ThomasChange = -0.14243632050962232, GallagherChange = 1.6581087260731249, WesselChange = -6.527355159676091, BradleyChange = -37.57428269600588, MarlonChange = 4.662396542625779, Team1Perf = 1390, Team2Perf = 608, DateOfMatch = 14/10/2022 00:41:20
AdamChange = -2.5868234873820355, AlexChange = 7.726606088413345, WesselChange = -25.127562769612883, HoekChange = 14.526779666851912, ReinChange = 3.9557309106840566, TomChange = 8.229612192148375, MossChange = 4.694622667760427, LukeChange = -13.497483504865473, Team1Perf = 423, Team2Perf = 1607, DateOfMatch = 14/10/2022 00:41:20
AronChange = -1.036305861944347, KebabChange = 0.4488590260317831, BenChange = 0.4488590260317831, MarlonChange = 0.3454352873147824, GormanChange = -1.8019967719863061, RapdisChange = -1.8019967719863061, HoekChange = 3.4683593783392337, WillmottChange = -1.8019967719863061, Team1Perf = 1207, Team2Perf = 801, DateOfMatch = 14/10/2022 00:41:20
KoenChange = 0.48919973317776844, AaronChange = 2.578547196945389, WesselChange = -3.900616308256816, KebabChange = 0.4400064639196689, TomChange = -2.4557260420735845, JackChange = 5.942074184687543, AlexChange = -3.300296687624567, MeesChange = -1.150770581878141, Team1Perf = 794, Team2Perf = 1198, DateOfMatch = 14/10/2022 00:41:21
BenChange = 15.842682637649501, MossChange = 1.4933913483790904, LuddowChange = 13.518664705966534, LukeChange = -16.600954988958264, AaronChange = 2.8656458727780545, KoenChange = -5.945682171144216, ReinChange = 1.5960834170164349, TomChange = 0.452470400964956, Team1Perf = 1610, Team2Perf = 417, DateOfMatch = 14/10/2022 00:41:21
BradleyChange = -19.627146969466768, KoenChange = -5.711709097767628, AlexChange = 13.975832701497934, TomChange = 4.41835088583857, JackSChange = 14.351015235836556, BenChange = 11.044329697625367, LukeChange = -34.57459732026076, WesselChange = 37.72015601298097, Team1Perf = 7, Team2Perf = 2006, DateOfMatch = 14/10/2022 00:41:21
ThomasChange = -0.8419497280090925, LukeChange = -5.036242031660578, KoenChange = 0.16391726368601275, JackChange = 6.426846440850651, MarlonChange = -0.3459067381558547, GormanChange = -0.42921760958067523, GallagherChange = -1.3836269526234188, MossChange = 1.3256425861117436, Team1Perf = 1202, Team2Perf = 802, DateOfMatch = 14/10/2022 00:41:21
HoekChange = -10.524692475589985, AdamChange = 4.375518347595326, RapdisChange = 10.252977946167736, ReinChange = -1.1163747257958834, KoenChange = 0.39811220788582063, WesselChange = -15.250181677609799, JackSChange = -0.22803745240969422, AlexChange = 10.450536250700996, Team1Perf = 1600, Team2Perf = 411, DateOfMatch = 14/10/2022 00:41:21
AaronChange = 0.11161899080654201, JackSChange = -0.0055933699476459755, TomChange = 0.0768824286539399, WesselChange = -0.1994765625368159, ThomasChange = -0.13653667241452974, BenChange = -0.11199714336510333, RapdisChange = -0.12355754214349962, JackChange = 0.26043729362665674, Team1Perf = 988, Team2Perf = 1000, DateOfMatch = 14/10/2022 00:41:21
RapdisChange = 1.742285151864802, AaronChange = -7.129243882122936, GallagherChange = 5.875503256727545, GormanChange = 1.9221246596956032, AlexChange = 4.956730662718328, MossChange = 0.4783384276800426, ReinChange = 0.4184742872515231, MarlonChange = -9.26215852207284, Team1Perf = 1613, Team2Perf = 402, DateOfMatch = 14/10/2022 00:41:21
BenChange = 0.4070808201480137, GallagherChange = -1.4388828765790405, KoenChange = 0.5499977018583977, MarlonChange = 0.3786533885734317, JeftaChange = 6.788954015461145, KebabChange = 0.19470853031147686, ReinChange = -2.519754469198798, AdamChange = -0.6091928568128544, Team1Perf = 600, Team2Perf = 1398, DateOfMatch = 14/10/2022 00:41:21
JackSChange = -0.05020600308569836, MossChange = 0.043119036913343345, MeesChange = -0.055388290770019, ThomasChange = 0.018808850280576613, WesselChange = 0.1171552633027387, GormanChange = -0.04061152929075701, KoenChange = -0.032301424453226375, AdamChange = -0.043068565937635174, Team1Perf = 995, Team2Perf = 1005, DateOfMatch = 14/10/2022 00:41:21
JackChange = 0.11948760143169057, TomChange = -0.08738706817033183, GormanChange = -0.06716721654853747, JeftaChange = 0.5371233119045055, WillmottChange = 0.056070788996183944, WesselChange = -0.06229329978475405, KoenChange = 0.032361013666134676, BradleyChange = -0.008200075861102, Team1Perf = 991, Team2Perf = 985, DateOfMatch = 14/10/2022 00:41:21
RapdisChange = -2.5446051238249936, MossChange = -0.02823444921435677, AaronChange = 0.1005251026570927, HoekChange = 2.1435735606464585, KoenChange = -0.3878391436839855, JackSChange = -0.39993036741117177, BradleyChange = 1.2026346904223202, KebabChange = -0.43484049026480065, Team1Perf = 797, Team2Perf = 1214, DateOfMatch = 14/10/2022 00:41:21
RapdisChange = -2.2229891196438754, AdamChange = -2.0355200601532553, WillmottChange = -2.8667118376874674, JackChange = 4.8767461462049715, ThomasChange = 0.4099019777490747, MossChange = 0.9228144768816622, KebabChange = -1.0442457778662277, BenChange = -0.9713235866744521, Team1Perf = 1205, Team2Perf = 786, DateOfMatch = 14/10/2022 00:41:21
MarlonChange = 0.000936021446150217, ReinChange = -0.0008669065004195141, ThomasChange = -0.00040685304379269407, GormanChange = 0.0009972793941966972, WillmottChange = -0.009579331478275385, MeesChange = -0.009579331478275385, LuddowChange = -0.010115504245667139, HoekChange = 0.022893870777666636, Team1Perf = 1006, Team2Perf = 1005, DateOfMatch = 14/10/2022 00:41:21
JackChange = 4.370467416531244, WesselChange = 1.0384237633792075, BenChange = -2.532495675720721, AaronChange = -4.020239141548869, ReinChange = 1.0189017914495597, RapdisChange = -0.5884204056647829, BradleyChange = -2.0398745214996263, TomChange = 0.9390765217572805, Team1Perf = 1203, Team2Perf = 783, DateOfMatch = 14/10/2022 00:41:21
MarlonChange = 3.535882563670249, MossChange = 5.103532290288119, JeftaChange = -0.24514066932204903, JackChange = -7.542388429009875, LuddowChange = 4.040907271650786, KebabChange = 3.7622240115369396, JackSChange = 3.7622240115369396, LukeChange = -7.302939338437933, Team1Perf = 613, Team2Perf = 1385, DateOfMatch = 14/10/2022 00:41:21
JackChange = -26.280704019937755, GormanChange = 14.950093529524086, ThomasChange = 17.616556851248298, JeftaChange = 0.5523979462859676, HoekChange = -16.47233469393274, GallagherChange = 14.460416849542154, WillmottChange = 9.938066588742933, ReinChange = -3.000211335879635, Team1Perf = 9, Team2Perf = 1984, DateOfMatch = 14/10/2022 00:41:21
TomChange = -2.88785141947914, AlexChange = 0.33406583408493684, KebabChange = -7.102772650488638, LukeChange = 6.756409859428566, JackSChange = -3.7028231414403274, JackChange = 9.183233096314133, MeesChange = -4.24133726904945, ThomasChange = -4.7371465629959, Team1Perf = 588, Team2Perf = 1422, DateOfMatch = 14/10/2022 00:41:21
WesselChange = -10.149369410801842, BradleyChange = -2.457152045787447, ThomasChange = 7.228475307111779, KoenChange = 3.5645179821313113, JackSChange = 8.395521660550234, BenChange = 8.395521660550234, HoekChange = -8.809045709541468, AlexChange = -5.172094673906219, Team1Perf = 213, Team2Perf = 1794, DateOfMatch = 14/10/2022 00:41:21
HoekChange = 10.743478806832867, WesselChange = -2.023017736430989, BradleyChange = 1.4147816346035493, JackChange = -7.821760883523168, LuddowChange = 1.118301316907546, WillmottChange = 0.8737582889694735, AdamChange = -0.057332889607189026, ThomasChange = -1.282984266592593, Team1Perf = 602, Team2Perf = 1384, DateOfMatch = 14/10/2022 00:41:21
BenChange = 1.7885500112499386, AdamChange = 1.224778583296985, TomChange = 0.5541358609769241, LukeChange = -2.809424061155423, JackChange = -3.3377648656463754, KebabChange = 1.1495448925390486, GormanChange = 1.1495448925390486, MossChange = 1.908658294118826, Team1Perf = 1189, Team2Perf = 817, DateOfMatch = 14/10/2022 00:41:21
BenChange = -2.649106888407597, AdamChange = -0.6565179647008323, MossChange = 4.655055139705015, KebabChange = -2.770983355485605, GormanChange = 1.6284663790601526, AlexChange = -7.06585217199996, MeesChange = 6.559590926884172, LuddowChange = 2.3968404579155465, Team1Perf = 204, Team2Perf = 1806, DateOfMatch = 14/10/2022 00:42:33
GallagherChange = -2.7968431967664027, WesselChange = 6.571899491316932, TomChange = -2.94039239637483, AdamChange = -1.1594358429911484, MossChange = 3.505173337513727, BradleyChange = -2.037478249585539, JeftaChange = -4.733583189153382, MarlonChange = 1.3318328307666476, Team1Perf = 1399, Team2Perf = 600, DateOfMatch = 14/10/2022 00:42:33
MossChange = 2.3834546731212827, BenChange = -2.504607794335658, MarlonChange = -1.7738614272308162, AaronChange = 1.061982828144765, RapdisChange = 0.2292089959235747, AlexChange = -5.907127096002575, WesselChange = 9.578686601219031, JackSChange = -3.7063658489602007, Team1Perf = 400, Team2Perf = 1608, DateOfMatch = 14/10/2022 00:42:33
JackChange = -21.980698647152003, KoenChange = 2.6465254644109235, ReinChange = 4.472804387860767, HoekChange = 19.373710643412604, JackSChange = -2.617392064947145, RapdisChange = 2.190247552029381, AdamChange = -0.4191166879117917, KebabChange = 1.046956825978858, Team1Perf = 404, Team2Perf = 1599, DateOfMatch = 14/10/2022 00:42:33
